-2.86143 0.00278447
-2.61245 0.00720335
-2.49545 0.0105076
-2.41059 0.0134137
-2.34137 0.0156525
-2.28363 0.0193855
-2.23548 0.0223619
-2.19244 0.0241778
-2.1531 0.0267905
-2.11524 0.026043
-2.07854 0.0285753
-2.04464 0.0304859
-2.01551 0.0392638
-1.98881 0.0358171
-1.96144 0.0372716
-1.93673 0.0442839
-1.91476 0.0468084
-1.89226 0.0423262
-1.86964 0.0462292
-1.85016 0.0577359
-1.83298 0.0586696
-1.81594 0.0587284
-1.79683 0.0471884
-1.77672 0.0525248
-1.75958 0.0656456
-1.74403 0.0630467
-1.72875 0.067977
-1.71353 0.063593
-1.69844 0.0691904
-1.68498 0.0801879
-1.67216 0.0758977
-1.6589 0.0750337
-1.64501 0.0691107
-1.63126 0.0767615
-1.61858 0.0810673
-1.60622 0.0808432
-1.59407 0.0837548
-1.58278 0.0940785
-1.57208 0.0928017
-1.56117 0.0904591
-1.54978 0.0852996
-1.53816 0.0868511
-1.52698 0.0922625
-1.51632 0.0953633
-1.50614 0.101255
-1.49608 0.0977432
-1.4861 0.102775
-1.47684 0.113584
-1.46819 0.117895
-1.45965 0.116285
-1.45121 0.120648
-1.44217 0.102215
-1.43236 0.101613
-1.42224 0.0961247
-1.41252 0.11077
-1.40348 0.110461
-1.39474 0.118539
-1.3862 0.115712
-1.37773 0.120507
-1.37014 0.145299
-1.36272 0.125711
-1.35482 0.127344
-1.34732 0.140063
-1.33994 0.131054
-1.33194 0.119723
-1.32393 0.130245
-1.3162 0.128506
-1.30893 0.147956
-1.302 0.140998
-1.29466 0.131613
-1.28738 0.143555
-1.28065 0.15441
-1.27362 0.131621
-1.26591 0.128057
-1.2584 0.138574
-1.25148 0.151088
-1.24503 0.159052
-1.239 0.1729
-1.23298 0.159931
-1.22692 0.170455
-1.22093 0.163747
-1.21426 0.138033
-1.20754 0.161658
-1.20108 0.148286
-1.19445 0.15371
-1.18782 0.148107
-1.18164 0.178299
-1.17611 0.183638
-1.17031 0.162372
-1.164 0.154752
-1.15822 0.196286
-1.15272 0.168928
-1.14671 0.164028
-1.14091 0.181697
-1.13569 0.202756
-1.1308 0.206007
-1.12556 0.177803
-1.11991 0.176466
-1.11462 0.203571
-1.10955 0.190813
-1.10372 0.155884
-1.09746 0.163777
-1.09188 0.197697
-1.08679 0.195286
-1.08166 0.194634
-1.07639 0.18518
-1.07104 0.188722
-1.06611 0.219037
-1.06124 0.193168
